season,episode,transcript,num_words
9,12,"What do you think you're gonna do, have sex with her right here on my couch?",16
9,12,"No ... the leather sticks to my ass. You know, this isn't fair. What makes you think that I'm just gonna sleep with her and then blow her off? Huh? Can't you guys open your minds to the possibility that I actally like her, and might want something real? Look, the truth is, I haven't felt this way about anyone since Rachel, ok? I didn't think I could ever love again.",71
9,12,Come on! Joe!,3
9,12,Come on! Joe!,3
9,12,Ok.,1
9,12,"Hi, is Molly here?",4
9,12,"Yeah, come on in. Molly?",5
9,12,"Hey! Guys, this is Tabatha . I'll see you tomorrow.",10
9,12,"Ok ... Well, uh, Joey, I guess we have no problem.",11
9,12,"It's like my favorite fairy tale come true! The princess, the stable boy and the lesbian!",16
9,12,"Ok, ok, you start preparing the formula and I start changing the box and then we gotta put them straight to bed.",22
9,12,"Hey, when did we become one of those couples whose lives revolve around their rats?",15
9,12,"Well, you know what, they're our responsibility now.",8
9,12,"Ok, fine, these rats are our responsibility. What happens when they mate and there are hundreds of them?",18
9,12,Mate? They're all brothers and sisters.,6
9,12,"Yeah - not such a problem with rats. No, they're more of a ""love the one you're with"" kind of animals.",21
9,12,"No. wh - get off your sister! Oh my god, what are we gonna do? We have 7 rats. So what if each of them has 7 rats? And then each of those have 7 rats? That's like ... That's math I can't even do! What are we gonna do?",50
9,12,"Well, I know this is gonna sound crazy, but, we could not let the box of rats ruin our lives.",20
9,12,"Yeah, ok. I guess you're right. Allright, so we should just give them away. But to nice families, with children, and reduced fat wheat thins. They're Bob's favorites.",28
9,12,It's gonna be ok.,4
9,12,You must think I'm crazy.,5
9,12,"No, I think you're sweet.",5
9,12,"Good. It's just so hard, it's hard for me to ... let them go. I guess it just brings back memories, you know, from ... when I gave birth to my brother's triplets and I had to give them up. I haven't told you about that yet, have I?",49
9,12,Hey!,1
9,12,"Hi. Thanks for the party, honey. Should I help you clean up?",12
9,12,"No way! You had your party, now I have mine! Is everything alright?",13
9,12,"Yeah, I just get a little bummed when my birthday's over.",11
9,12,"Well, at least you have one thing to be happy about. That jerk Gavin from your office didn't show up .",21
9,12,Mmm hmm.,2
9,12,"Yeah, hey.",2
9,12,"Oh, we weren't talking about you. No, no way to recover.",11
9,12,No.,1
9,12,Nice party.,2
9,12,"Well, it was, and you would have seen it if you didn't showed up at ... 9:30?? God! Oh, this party was lame ...",24
9,12,"Again, you're welcome.",3
9,12,"Look, I'll just give you this and go.",8
9,12,"Oh, you bought me a present! Why?",7
9,12,"Well, let me explain how birthday parties usually work. There are presents, and a cake, perhaps a fourth or fifth person. Ok, I ... got you the present to make up for being such a jerk to you earlier.",39
9,12,"Aww. Well, ok, well that's very nice. And you wrote a card . ""From Gavin""",15
9,12,I really mean it.,4
9,12,"Awww, awww, it's beautiful.",4
9,12,"You don't mind? Well, what do you know, it fits!",10
9,12,"See, Gavin, you're capable of being a nice guy. Why did you give me such a hard time?",18
9,12,I'm not sure.,3
9,12,Well Monica seems to think it's because you have feelings for me.,12
9,12,I do have feelings for you.,6
9,12,You do?,2
9,12,"Yes, I feel that you are a little annoying.",9
9,12,"See? Why, Gavin, why? Right when I'm about to change my opinion of you, you go and you ... and you do that ...",24
9,12,"First I was afraid, I was petrified.",7
9,12,Hey.,1
9,12,Hi.,1
9,12,"Listen, I think I've left something here.",7
9,12,"Oh, well someone left this . This is yours?",9
9,12,"No, but I like it. I think I left one of my rat babies.",14
9,12,"Oh, uh, well, I haven't seem it but if I do I'll let you know.",15
9,12,Ohmygod! Rat baby! Rat baby! Rat baby!,7
9,12,"Ooh, maybe that's him!",4
9,13,Hey!,1
9,13,Yeah! Yeah! OK! Sure! Look! Can we...can we talk about what happened here last night?,15
9,13,Sure! Just give me a second to get all huffy and weird like you! Do you believe that who everdid something over here last night did what they did or didn't do ...I mean come on!!,36
9,13,OK you...you really don't know what I am talking about?,10
9,13,No!,1
9,13,OK! Last night after the party I saw Rachel kissing that jerk from her office out on your balcony.,19
9,13,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. And she said""No, no. It's too cold, nobody will go out there."" And I said ""Maybe if we put some light out there they will""",42
9,13,"Right that's why I came over to talk about. Hum...I saw Rachel kissing some guy on your balcony,even though there were NO LIGHTS !",24
9,13,So are you gonna...talk to her?,6
9,13,"Why...Why should I? I mean if she wants to move on, that's fine!",13
9,13,"You know when ""That's fine"" sounds true when someone yells it and spits!",13
9,13,"No I'm serious. I mean she wants to date people? Fine! I don't care but...at least she could have told me. You knowI...I've been putting my life on hold and just concentrating on Emma but if she wants to go out there kissing guys shebarely knows, then so will I ! Very funny! Ross is gay! Ah! Ah!",58
9,13,No no no. Good. So you're moving on? Do you have any idea where you're moving?,16
9,13,"I don't know. I mean I have plenty of opportunity. Just just now there were some women at the coffee house smiled at me.And then the other day on the subway a woman ""accidentally"" sat on my hand.",38
9,13,"Dude, don't rub my face in your crazy single life!",10
9,13,"Well, and how about this? There is an anthropologist at school who totally came on to me during the inter-departmentalPotluck dinner.",21
9,13,Why did I get married?!,5
9,13,Hey! Let me ask you guys something. I have a new headshot taken tomorrow right and the photographer said she thinks Ishould have my eyebrows waxed. Is that weird for a guy?,32
9,13,Well it depends.,3
9,13,On...?,1
9,13,On how far along he's in the sex change process!,10
9,13,"No I totally disagree. No I think it's fine for a guy to do something like that. Such you an actor. Not that you need to,your eyebrows are...",28
9,13,Ok! Stop it you guys! Stop staring! You're freaking me out!,11
9,13,Your knuckles are kinda hairy too...,6
9,13,Oh man! I have to get those done too?!,9
9,13,Wow! Talking about high maintenance.,5
9,13,Hey hey! You dye your hair!,6
9,13,I'm a woman!,3
9,13,Arghhh! Double standards!,3
9,13,"Oh before I forget, are you coming to Mike's piano bar tonight?",12
9,13,Only if I don't have to get up and sing.,10
9,13,"But everybody sings. It's so much fun! Last time this adorable old man got out there, forgot all of the words, flipped outand everyone booed him off the stage. So funny.",31
9,13,"It's just, I'm not good at singing.",7
9,13,Oh! What's the matter? Are you scared? You're afraid I'm a better singer? You're afraid I'm gonna beat you at singing?,21
9,13,"No no, it's not working on me. Wow! I must be growing up!",13
9,13,OK fine! Please come and support Mike. You don't have to sing.,12
9,13,So I don't have to sing and I can just sit there and pass judgments on others?,17
9,13,While drinking...,2
9,13,I'm there!,2
9,13,Hi guys! Listen I really need your help. I think I did something really stupid.,15
9,13,Well yes Rachel but you got something so beautiful out there.,11
9,13,No not that. I kissed Gavin last night.,8
9,13,Oh my god.,3
9,13,You kissed him?,3
9,13,"Yeah. It was after the party, we were on the balcony and...",12
9,13,Wait wait wait. I was at home the whole time. How did I missed that?,15
9,13,"It was the end of the party, you were probably ironing wrapping paper.",13
9,13,Oh yeah...So how did you end up kissing?,8
9,13,"You know we were all alone and he was being really nice to me and, oh and he gave me this scarf...",22
9,13,I thought you hated him?,5
9,13,"You know honey, there is a thin line between love and hate, and it turns out that line...is a scarf!",20
9,13,So are you thinking of starting up something with this guy?,11
9,13,"I don't know. It's so complicated. I work with this guy, you know, I have the baby, and I have Ross, and I just...I don'tknow what to do and I have to be at the office and see Gavin in ten minutes.",42
9,13,"Sounds like you need to think about what you want, talk to Gavin, and you definitely should talk to Ross.",20
9,13,Or...I could call in sick and not deal with it at all...,12
9,13,"Wow! Five-month maternity leave, you're back for four days, kiss a co-worker, call in sick, they are lucky to have you!!",21
9,13,Hi.,1
9,13,Hey. I'm here for my eyebrow appointment.,7
9,13,Name?,1
9,13,Chandler Bing.,2
9,13,Ok. Very good. Have a seat right over here Mr. Bing and Sonia will be right with you.,18
9,13,OK Thanks.. I touched the stuff.,6
9,13,I'll take care of it.,5
9,13,Thanks. Do you get a lot of guys in here?,10
9,13,Oh absolutely.,2
9,13,Oh good...,2
9,13,Are you looking to meet somebody?,6
9,13,All right let's just do this.,6
9,13,"We'll get to the wax in a minute. First I want to tweeze some of the strays, ok? This may sting just a little bit...",25
9,13,Please I have an extremely high threshold...Holly Mother Of God! My face! My face!! I'm all right! I'm all right!Just a little bit of shock that's all but I'll be fine you can go again. I'm OK Dammit! Woman!! How Hoooow!,41
9,13,Hey it's the most eligible man in NY. How's the moving on going?,13
9,13,Not well. I went on the subway again and someone did sit on my hand but that person was neither female nor wearing pants.,24
9,13,"Well maybe you're going about this the wrong way. You know I mean think about it. Single white male, divorced three times,two illegitimate children. The personal ad writes itself....",29
9,13,That's funny...Do you think you'll ever work again?,8
9,13,What are doing? You know I can only dish it out!,11
9,13,I can't believe Rachel just moved on and didn't say anything to me.,13
9,13,"Maybe she didn't move on, you know...maybe that kiss was just an impulsive one-time birthday thing.",16
9,13,"No no, about a month ago she gave her number to some guy in a bar.",16
9,13,Did she go out with him?,6
9,13,"No. When he called, I...I threw the message away.",9
9,13,Ah! The high road...,4
9,13,You know what? Enough! Enough talking! I have to get moving! Hey check out those two blondes over there!Hey come with me!,22
9,13,Are you trying to get everybody divorced?,7
9,13,"You don't have to do anything. It will just be easier if it is the two of us, like college, remember? You...you break theice with some kind of jokes so that they know you're the funny one and I swoop in with some interesting conversation, sothey'll see that I'm the brilliant, brooding, sexy one...",54
9,13,I thought I had to make the jokes!,8
9,13,Don't you have to be at work?,7
9,13,"Oh come on! Hello! Hi! My name is Chandler, here's my friend Ross right here, and we were wondering you know if you're up for it. We only need six more people for a human pyramid...Swoop!! Swoop!!",37
9,13,"Hum...So...hum...Oh hey I noticed you were reading the paper...another flood in Europe? Here's a question: ""Would you...would you rather drown or be burnt alive?""",24
9,13,Sorry...we were just leaving.,4
9,13,We still got it!,4
9,13,Who is it?,3
9,13,Gavin! I brought you some soup.,6
9,13,Why?,1
9,13,I heard you were sick...,5
9,13,"Oh! Right! Yeah! Hold on, I'll be just clean up in here a little bit! Hello Gavin.",17
9,13,I missed you at work today. How are you feeling?,10
9,13,"I a not gonna lie to you, I'm pretty sick.",10
9,13,Oh! Good! Because I was having a totally paranoid moment when I thought you called in sick to avoid me.,20
9,13,Oh no no no.,4
9,13,So I had fun last night.,6
9,13,So did I.,3
9,13,Exactly how contagious is this thing you have? I mean is it a cold for standing on the balcony or did a monkey bite you?,25
